annotation_id,customer_tweet_id,customer_created_at,customer_text,support_tweet_id,support_created_at,support_reply,exploratory_cluster,intent,reviewer_notes,escalation_expected,golden_eval,draft_intent,draft_score,draft_margin,draft_hit,ml_intent,ml_conf
AQ-0164,45539,Wed Nov 01 16:30:27 +0000 2017,@AmazonHelp just wanted to confirm that call of duty will ship tomorrow if I chose 2 day shipping like it said to do. Currently says friday,45538,Wed Nov 01 16:38:00 +0000 2017,"@126081 Happy to help, Brian! Orders can ship at any time. The most accurate estimated delivery date will be provided at checkout! ^SD",,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,1,0,shipping,delivery_delay,0.1625696166536525
AQ-0165,25838,Wed Nov 01 09:48:39 +0000 2017,@AmazonHelp @121644 I am also having the same predicament! I got a confirmation message and email but am unable to access the presale!,25840,Wed Nov 01 09:59:00 +0000 2017,"@121645 Hi, have you been able to check you're logged in using the same email/password combination? ^TS",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,account_technical_support,2,2,"email, unable to",delivery_delay,0.15373252936897355
AQ-0166,76236,Thu Nov 23 09:05:09 +0000 2017,アマゾンから注文した後のメール来なくて心配,76235,Thu Nov 23 09:16:00 +0000 2017,@133054 当サイトからのEメールが届かない場合、登録のEメールアドレスに誤りがあるか、迷惑メール設定などが影響している事が考えられます。ご確認をお願いいたします。注文が正常にできているかは注文履歴をご確認下さい。 https://t.co/4NiHNW5eEP EK,,order_status_tracking,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15729367714114695
AQ-0167,71049,Thu Nov 23 06:33:26 +0000 2017,@AmazonHelp 最近ポチりたい商品・・・うーん色々ありすぎてほしい物リストには登録してありますが、今一番ですとAnkerのBluetoothイヤホンですかね〜それとFire HD 10ですかね₍₍ (ง ˙ω˙)ว ⁾⁾,71047,Thu Nov 23 07:13:53 +0000 2017,@131959 お知らせいただきありがとうございます！ほしいものリストも活用いただけているようで嬉しいです✨ シエル様の御眼鏡に適うか分かりませんが、Amazonから感謝の気持ちを込めてプレゼントをお贈りさせて頂けませんか？よろしければこちらのURLよりご連絡下さい😊 https://t.co/OAo74ew7YY EK,,other_ambiguous,"AI-assisted draft: message is non-actionable, off-taxonomy, conversational, or insufficiently specific; human verification required.",,,other_ambiguous,1,1,,other_ambiguous,0.1571179198438118
AQ-0168,676,Tue Oct 31 21:39:25 +0000 2017,@115847 @115821 Yeah idk the shipping company and it says “mike Ziemer” signed for it in the mail room at our building lol,675,Tue Oct 31 22:17:27 +0000 2017,@115846 That's okay! Thanks for checking! Please contact us by phone or chat and we can look into this: https://t.co/hApLpMlfHN ^BN,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,1,1,shipping,delivery_delay,0.17203830851914936
AQ-0169,83348,Fri Dec 01 13:46:55 +0000 2017,@AmazonHelp Well as expected my package did not arrive yesterday which was the original date given for delivery,83349,Fri Dec 01 13:59:31 +0000 2017,@134316 I'm sorry about this! We want to be sure you are receiving your parcels when they are expected. Please reach out to us directly here so that we can take a look into this for you: https://t.co/hApLpM3Ejd We'd like to help! ^ZW,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_attempt_problem,2,2,"did not arrive, not.*arrive",delivery_delay,0.16736401913266752
AQ-0170,17203,Thu Nov 02 08:59:53 +0000 2017,@AmazonHelp I dont want to change my order but will not accept. Order # 403-3917499-2913904,17204,Thu Nov 02 09:20:00 +0000 2017,@119791 to you. Please don’t provide your details as we consider them to be personal information. Our Twitter page is public. 2/2 ^SH,,order_change_cancellation,AI-assisted draft label; human verification required before use as golden evaluation.,,,order_change_cancellation,1,1,change.*order,account_technical_support,0.1530456333865318
AQ-0171,29961,Wed Nov 01 11:21:51 +0000 2017,@AmazonHelp disponible au point relais oui mais lequel ? https://t.co/xCvcH3WQTE,29960,Wed Nov 01 11:39:55 +0000 2017,"@122591 2/2 Pour des questions de sécurité, veuillez supprimer la capture d'écran avec le numéro de suivi. Le mur est public. ^ARC",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.21083913033777152
AQ-0172,91475,Sat Dec 02 02:01:46 +0000 2017,"@AmazonHelp i ordered it monday, got 2 day shipping and was supposed to get it wednesday, the expected delivery time was friday (today) and now its december 5th LOL",91477,Sat Dec 02 02:04:00 +0000 2017,@135827 I'm so sorry for any trouble! Please do keep us up to date on the status of the package! ^BL,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,4,4,"delivery.*today, deliver.*today, shipping",delivery_delay,0.19353963469814234
AQ-0173,53510,Wed Nov 01 18:52:33 +0000 2017,Ahahaha dear @115821 @115850 what's wrong with you guys ? #Patanjali aloe vera gel price 😂 https://t.co/JhQhPNbmgR,53509,Wed Nov 01 18:54:27 +0000 2017,"@128089 Thank you for keeping us posted, Aakash. We will have this reported to the concerned team internally. ^KS",,payment_billing,AI-assisted draft label; human verification required before use as golden evaluation.,,,payment_billing,1,1,price,delivery_delay,0.15836902779311543
AQ-0174,21028,Wed Nov 01 07:31:41 +0000 2017,"@AmazonHelp Hi? I sent in the email but still no reply 20 hours later. Please help out with this, it's really urgent. THanks",21026,Wed Nov 01 07:42:57 +0000 2017,@120609 Hi. I'm sorry to hear that. Have you tried by phone/chat for a swifter response? ^DC,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,5,0,\blate,account_technical_support,0.15667736602554982
AQ-0175,60225,Wed Nov 01 21:11:28 +0000 2017,"@AmazonHelp Hola, no. Que tengo que hacer? Gracias",60224,Wed Nov 01 21:14:00 +0000 2017,"@129770 ¿Realizaste la compra por medio de la aplicación de Prime Now? De ser así, puedes reportalo directamente desde la App. ^LG",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,5,5,,account_technical_support,0.1594578917460957
AQ-0176,65754,Thu Nov 30 08:43:31 +0000 2017,"More like @115830 Sub-Prime. Late deliveries, no deliveries, unable to arrange replacements. No pro-active comms from Amazon. All in last 3 months at AB30 postcode.",65752,Thu Nov 30 08:49:28 +0000 2017,@131041 I'm sorry to hear of this. Is there a delivery you are currently waiting on? ^KI,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,delivery_delay,6,0,"late\b, \blate",account_technical_support,0.15855555586802714
AQ-0177,12504,Wed Nov 01 02:18:33 +0000 2017,@AmazonHelp Nah. Just answer my question please.,12506,Wed Nov 01 02:58:40 +0000 2017,"@118501 From the Kindle app, go to More, tap on Settings, tap on Push notifications to enable or disable the notifications. ^SE",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16273496887347563
AQ-0178,63975,Thu Nov 30 08:10:31 +0000 2017,@AmazonHelp Amazon y es un vendedor el que lo emite,63974,Thu Nov 30 08:19:00 +0000 2017,"@130695 Hola Ana, ¿El pedido era enviado por el vendedor o por Amazon? ^JD",,product_item_issue,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.1636367291611137
AQ-0179,30000,Wed Nov 01 15:13:51 +0000 2017,@115851 @AmazonHelp Have send the details via fax . @AmazonHelp @115851,41523,Wed Nov 01 15:31:20 +0000 2017,@122600 I understand your disappointment. We'd like to help. May I know if you replied the correspondence from the accounts team? ^BS,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.16202596695059654
AQ-0180,18405,Wed Nov 01 05:31:56 +0000 2017,アマゾンで頼んだ商品が自宅にいないのに配達完了になった,18403,Wed Nov 01 05:36:00 +0000 2017,@120090 ご心配をおかけしております。配達完了でも商品未着の場合、下記ヘルプの内容をご確認ください。https://t.co/aABELyb8qu 解決しない場合は、以下より当サイトへお問合せください。https://t.co/J6YEizo6qC SM,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15729367714114695
AQ-0181,74782,Tue Nov 28 14:01:43 +0000 2017,@AmazonHelp details sent. kindly check,74781,Tue Nov 28 14:19:28 +0000 2017,@132737 Thanks for confirming. We'll reach out to you soon with an update. ^SG,,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.15406706883005897
AQ-0182,83553,Thu Nov 30 13:34:27 +0000 2017,"@AmazonHelp Ok, grazie. Ho fatto l'ordine 2 giorni fa. Ancora non c'è una data di consegna prevista. Per quello chiedo, quanto può essere (più o meno)questo tempo?",83555,Thu Nov 30 16:36:54 +0000 2017,@134353 I tempi di preparazione della spedizione vengono calcolati in modo da rispettare la data di consegna prevista e dipendono da vari fattori come il tipo di articolo e l'indirizzo di consegna. Ci potresti indicare la pagina in cui appare il messaggio? Grazie! ^LF,,delivery_delay,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,other_ambiguous,0.1571179198438118
AQ-0183,86218,Thu Nov 30 14:02:11 +0000 2017,@AmazonHelp Si. Dos ocasiones. Una acordamos un lugar diferente y no fue. En otra acordamos un horario más tarde en el mismo domicilio y tampoco fue.,86216,Thu Nov 30 14:09:00 +0000 2017,"@134820 Comprendo. Por favor, contacta con nuestros compañeros de Soporte al Cliente para asistencia adicional: https://t.co/beR78zMMYB. ^LG",,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.17159375918365963
AQ-0184,12524,Tue Oct 31 10:00:36 +0000 2017,@AmazonHelp I have checked all my mails and had received your last mail on 29th stating you will receive an update in next 24 hrs. No revert received,12523,Tue Oct 31 10:27:56 +0000 2017,"@118505 I do understand, however, please revert to the same email so that we can get this sorted. ^HN",,account_technical_support,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,account_technical_support,0.1598572487273463
AQ-0185,69819,Thu Nov 30 07:33:24 +0000 2017,@AmazonHelp You're customer experience team is not solving The problem. They Said they have no solution. I am preparing video for YouTube/ Facebook/ instagram . If I don't get replacement I will create awareness on weekends to entire India,69818,Thu Nov 30 07:47:26 +0000 2017,@131812 I'm sorry to know that the resolution provided wasn't as you expected. Kindly respond to the email sent to you by the Social Media team and we'll take this up further. Appreciate your understanding. ^EM,,return_replacement,AI-assisted draft label; human verification required before use as golden evaluation.,,,return_replacement,6,6,"replacement, replace",account_technical_support,0.16262049365221667
AQ-0186,2581,Tue Oct 31 22:50:46 +0000 2017,"@AmazonHelp I've been in the prime queue, kindle queue, the echo queue, and now on hold again.",2582,Wed Nov 01 21:42:28 +0000 2017,@116322 We'd like to look deeper into this issue. Please provide us with more information here: https://t.co/wpDDiHUP4k. ^LH,,prime_subscription,AI-assisted draft label; human verification required before use as golden evaluation.,,,prime_subscription,6,6,\bprime\b,account_technical_support,0.15131777147356612
AQ-0187,77381,Thu Nov 30 04:36:22 +0000 2017,"Hey there @115821, slight problem tonight at the White House. I didn’t sign for this package that was supposedly delivered. Reached out to @123967.....crickets. #help https://t.co/s8TpkHLrxH",77380,Thu Nov 30 04:47:29 +0000 2017,@133247 I'm so sorry you haven't received your order! Have you tried these tips to locate your order: https://t.co/Z2ZutU5SmU? Let us know if you're still unable to find it! ^EB,,delivery_attempt_problem,AI-assisted draft label; human verification required before use as golden evaluation.,,,other_ambiguous,1,1,,product_item_issue,0.15309530625371431
